state,polling_place,premises,address,suburb,postcode,wheelchair_access,match_source,match_type,latitude,longitude,geometry,pp_2016_index
NSW,Rockdale West,McNess Church Hall,Frederick St,ROCKDALE,2216.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.9504,151.136,POINT (151.136 -33.9504),187
NSW,St Cuthbert's,St Cuthberts Church Hall,34 Park Rd,CARLTON,2218.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.9761,151.12,POINT (151.12 -33.9761),110
NSW,St George Hospital,"St George Hospital, Coffee Shop (Ward Block)",Belgrave St,KOGARAH,2217.0,F,google geocode,GEOMETRIC_CENTER,-33.9651347,151.13372569999999,POINT (151.1337257 -33.9651347),177
NSW,Sans Souci,Sans Souci Public School,413 Rocky Point Rd,SANS SOUCI,2219.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9951,151.13,POINT (151.13 -33.9951),555
NSW,Sans Souci North,Sans Souci Literary Institute,107 Ramsgate Rd,SANS SOUCI,2219.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.99,151.13299999999995,POINT (151.133 -33.99),555
NSW,South Haven,South Haven Activity Centre,35 Beach St,KOGARAH,2217.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9607,151.142,POINT (151.142 -33.9607),177
NSW,The Mall,St Marks Church Hall,10 The Mall,SOUTH HURSTVILLE,2221.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.9797,151.106,POINT (151.106 -33.9797),104
NSW,Turrella,Cairnsfoot School,22 Loftus St,TURRELLA,2205.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.9319,151.145,POINT (151.145 -33.9319),194
NSW,Balaclava,Epping Boys High School,Vimiera Rd,MARSFIELD,2122.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7704,151.099,POINT (151.099 -33.7704),220
NSW,Boronia Park,Boronia Park Public School,Pittwater Rd,BORONIA PARK,2111.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8214,151.135,POINT (151.135 -33.8214),197
NSW,Denistone,Eastwood Baptist Hall,First Ave,EASTWOOD,2122.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7924,151.083,POINT (151.083 -33.7924),200
NSW,Denistone East,Denistone East Infants School,Brabyn St,EASTWOOD,2122.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.7935,151.097,POINT (151.097 -33.7935),201
NSW,Eastview,"Australian Air League Building, Santa Rosa Park",64 Bridge Rd,RYDE,2112.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.794000000000004,151.11,POINT (151.11 -33.794),204
NSW,Eastwood,Eastwood Public School,Rowe St,EASTWOOD,2122.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7928,151.078,POINT (151.078 -33.7928),205
NSW,Eastwood Heights,Eastwood Heights Public School,Lincoln St,EASTWOOD,2122.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7817,151.096,POINT (151.096 -33.7817),206
NSW,Eastwood West,Corrective Services Academy,66 Terry Rd,EASTWOOD,2122.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7906,151.067,POINT (151.067 -33.7906),207
NSW,Epping,Isobel Pulsford Memorial Kindergarten,46-48 Bridge St,EPPING,2121.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.7745,151.079,POINT (151.079 -33.7745),208
NSW,Epping East,Epping Community Centre,9 Oxford St,EPPING,2121.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7717,151.083,POINT (151.083 -33.7717),208
NSW,Epping North,Epping North Public School,Boundary Rd,NORTH EPPING,2121.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7576,151.096,POINT (151.096 -33.7576),211
NSW,Epping West,Epping West Public School,96 Carlingford Rd,EPPING,2121.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7733,151.06799999999996,POINT (151.068 -33.7733),212
NSW,Ermington,Marsden High School,Winbourne St,WEST RYDE,2114.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8036,151.07,POINT (151.07 -33.8036),202
NSW,Gladesville,Gladesville Public School,Victoria Rd,GLADESVILLE,2111.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8326,151.127,POINT (151.127 -33.8326),215
NSW,Gladesville Central,Christ Church Hall,Victoria Rd,GLADESVILLE,2111.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.8303,151.126,POINT (151.126 -33.8303),215
NSW,Gladesville East,Gladesville Uniting Church Hall,Wharf Rd,GLADESVILLE,2111.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8346,151.126,POINT (151.126 -33.8346),215
NSW,Gladesville North,Gladesville Scout Hall,cnr Ryde Rd & Westminster Rd,GLADESVILLE,2111.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8228,151.128,POINT (151.128 -33.8228),197
NSW,Gladesville West,Garage,119 Tennyson Rd,TENNYSON,2111.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.8275,151.12,POINT (151.12 -33.8275),216
NSW,Hunters Hill,All Saints Church Hall,Ambrose St,HUNTERS HILL,2110.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.836,151.156,POINT (151.156 -33.836),1911
NSW,Hunters Hill West,St Marks Church Hall,Figtree St,HUNTERS HILL,2110.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.8316,151.143,POINT (151.143 -33.8316),1912
NSW,Kent Road,Kent Road Public School,Herring Rd,EASTWOOD,2122.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7864,151.109,POINT (151.109 -33.7864),217
NSW,Kittys Creek,Montessori Pre-School,Cressy Rd,EAST RYDE,2113.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8064,151.13,POINT (151.13 -33.8064),228
NSW,Lyon Park,Morling College,120 Herring Rd,MARSFIELD,2122.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7789,151.116,POINT (151.116 -33.7789),218
NSW,Marsfield,St Anthonys Parish Hall,54 Agincourt Rd,MARSFIELD,2122.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.7805,151.102,POINT (151.102 -33.7805),219
NSW,Meadowbank,T.A.F.E. College,"Binghi Cottage, See St",MEADOWBANK,2114.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8156,151.091,POINT (151.091 -33.8156),221
NSW,Parkes Street,School Of Horticulture,Parkes St,WEST RYDE,2114.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8085,151.1,POINT (151.1 -33.8085),224
NSW,Putney,Putney Public School,193 Morrison Rd,PUTNEY,2112.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8249,151.111,POINT (151.111 -33.8249),225
NSW,Royal Ryde Homes,Weemala Homes,259 Morrison Rd,RYDE,2112.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8221,151.107,POINT (151.107 -33.8221),231
NSW,Ryde,Ryde Masonic Hall,142 Blaxland Rd,RYDE,2112.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8129,151.105,POINT (151.105 -33.8129),227
NSW,Ryde Central,Ryde Baptist Church Hall,Dobson Cres,RYDE,2112.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8059,151.113,POINT (151.113 -33.8059),235
NSW,Ryde East,Ryde East Public School,12 Twin Rd,EAST RYDE,2113.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8063,151.126,POINT (151.126 -33.8063),228
NSW,Ryde Heights,Ryde Courthouse,814 Victoria Rd,RYDE,2112.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.8178,151.09799999999996,POINT (151.098 -33.8178),229
NSW,Ryde Hospital,Ryde Hospital,Denistone Rd,EASTWOOD,2122.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7929,151.089,POINT (151.089 -33.7929),200
NSW,Ryde North,North Ryde Public School,Cox's Rd,NORTH RYDE,2113.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7939,151.12,POINT (151.12 -33.7939),230
NSW,Ryde South,St Philip's Church,17 Douglas St,RYDE,2112.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.824,151.106,POINT (151.106 -33.824),231
NSW,Truscott,Truscott Street Public School,Truscott St,NORTH RYDE,2113.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7947,151.13,POINT (151.13 -33.7947),236
NSW,Water Tanks,The Living Way Church,85 North Rd,RYDE,2112.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7982,151.10299999999995,POINT (151.103 -33.7982),204
NSW,West Ryde,West Ryde Public School,6 Endeavour St,WEST RYDE,2114.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8087,151.085,POINT (151.085 -33.8087),237
NSW,Wicks,Peter Board High School,Wicks Rd,NORTH RYDE,2113.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.7884,151.132,POINT (151.132 -33.7884),236
NSW,Woolwich,Marist Sisters' College,66a Woolwich Rd,WOOLWICH,2110.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8394,151.167,POINT (151.167 -33.8394),1918
NSW,Arcadia,Arcadia Public School,140 Arcadia Rd,ARCADIA,2159.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6231,151.05100000000004,POINT (151.051 -33.6231),240
NSW,Asquith,Asquith Public School,Dudley St,ASQUITH,2077.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6855,151.112,POINT (151.112 -33.6855),241
NSW,Beecroft,Beecroft Public School,90-98 Beecroft Rd,BEECROFT,2119.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7514,151.065,POINT (151.065 -33.7514),242
NSW,Beecroft West,Roselea Public School,449 North Rocks Rd,CARLINGFORD,2118.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7654,151.053,POINT (151.053 -33.7654),226
NSW,Berowra,Berowra Public School,Hillcrest Rd,BEROWRA,2081.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6181,151.14700000000005,POINT (151.147 -33.6181),243
NSW,Berowra North,Wideview Public School,Wideview Rd,BEROWRA HEIGHTS,2082.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6084,151.143,POINT (151.143 -33.6084),244
NSW,Berowra Waters,Marina Boatshed,199 Bay Rd,BEROWRA WATERS,2082.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.6008,151.119,POINT (151.119 -33.6008),244
NSW,Bowden Brae,Bowden Brae Retirement Village,40 Pennant Hills Rd,NORMANHURST,2076.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7214,151.10299999999995,POINT (151.103 -33.7214),277
NSW,Brooklyn,Brooklyn Public School,106 Brooklyn Rd,BROOKLYN,2253.0,N,google geocode,ROOFTOP,-33.548282199999996,151.2148497,POINT (151.2148497 -33.5482822),246
NSW,Cheltenham,Cheltenham Girls High School,The Promenade,CHELTENHAM,2119.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7578,151.07399999999996,POINT (151.074 -33.7578),248
NSW,Cherrybrook,Cherrybrook Public School,131 New Line Rd,CHERRYBROOK,2126.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7314,151.042,POINT (151.042 -33.7314),249
NSW,Cherrybrook South,Long Day Care Centre,69 Cedarwood Dr,CHERRYBROOK,2126.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7336,151.048,POINT (151.048 -33.7336),252
NSW,Cowan,Cowan Public School,Chandler Ave,COWAN,2081.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.5885,151.16899999999995,POINT (151.169 -33.5885),253
NSW,Dural,Dural Public School,622 Old Northern Rd,DURAL,2158.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6857,151.026,POINT (151.026 -33.6857),255
NSW,Epping Heights,Epping Heights Public School,128 Kent St,EPPING,2121.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7627,151.07399999999996,POINT (151.074 -33.7627),210
NSW,Galston,Galston Public School,School Rd,GALSTON,2159.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.648,151.045,POINT (151.045 -33.648),257
NSW,Glenorie,Glenorie Public School,1731 Old Northern Rd,GLENORIE,2157.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.5987,151.00799999999995,POINT (151.008 -33.5987),259
NSW,Hornsby,Technical College,205 Pacific Hwy,HORNSBY,2077.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7,151.097,POINT (151.097 -33.7),262
NSW,Hornsby Heights,Hornsby Heights Public School,Somerville Rd,HORNSBY HEIGHTS,2077.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6706,151.09799999999996,POINT (151.098 -33.6706),265
NSW,Hornsby Hospital,Hornsby Hospital,Palmerston Rd,HORNSBY,2077.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7019,151.112,POINT (151.112 -33.7019),383
NSW,Hornsby North,Hornsby North Public School,Ida St,HORNSBY,2077.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6833,151.09799999999996,POINT (151.098 -33.6833),266
NSW,Hornsby South,Hornsby Girls High School,Edgeworth David Ave,HORNSBY,2077.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7064,151.102,POINT (151.102 -33.7064),264
NSW,Hornsby West,Uniting Church Hall,Cnr Frederick & William Sts,HORNSBY,2077.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.7045,151.097,POINT (151.097 -33.7045),268
NSW,John Purchase,John Purchase Public School,Purchase Rd,CHERRYBROOK,2126.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.719,151.039,POINT (151.039 -33.719),251
NSW,Middle Dural,Middle Dural Public School,Old Northern Rd,MIDDLE DURAL,2158.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6444,151.023,POINT (151.023 -33.6444),272
NSW,Mount Colah,Mount Colah Public School,Telopea St,MOUNT COLAH,2079.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6726,151.11700000000005,POINT (151.117 -33.6726),273
NSW,Mount Kuring-Gai,Mount Kuring-Gai Public School,Leeming St,MOUNT KURING-GAI,2080.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.6575,151.136,POINT (151.136 -33.6575),274
NSW,Normanhurst,Normanhurst Public School,Pennant Hills Rd,NORMANHURST,2076.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7237,151.09799999999996,POINT (151.098 -33.7237),277
NSW,Normanhurst North,Hornsby South Public School,Clarke Rd,HORNSBY,2077.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7135,151.096,POINT (151.096 -33.7135),267
NSW,Normanhurst West,Normanhurst West Public School,Dartford Rd,THORNLEIGH,2120.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7208,151.089,POINT (151.089 -33.7208),278
NSW,Pennant Hills,Pennant Hills High School,Laurence Street,PENNANT HILLS,2120.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7342,151.062,POINT (151.062 -33.7342),280
NSW,Thompsons Corner,Pennant Hills West Public School,Church St,WEST PENNANT HILLS,2125.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.7456,151.05100000000004,POINT (151.051 -33.7456),284
NSW,Thornleigh,Chinese & Aust Baptist Church,235 Pennant Hills Rd,THORNLEIGH,2120.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7282,151.085,POINT (151.085 -33.7282),285
NSW,Turramurra South,Turramurra South Public School,Kissing Point Rd,SOUTH TURRAMURRA,2074.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.7446,151.113,POINT (151.113 -33.7446),378
NSW,Waitara,Waitara Public School,Edgeworth David Ave,WAHROONGA,2076.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7081,151.111,POINT (151.111 -33.7081),382
NSW,Waitara South,Mcquoin Park,McAuley Pl,WAITARA,2077.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7119,151.105,POINT (151.105 -33.7119),264
NSW,Warrawee,Warrawee Public School,Pacific Hwy,WARRAWEE,2074.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.73,151.123,POINT (151.123 -33.73),384
NSW,Westleigh,Thornleigh West Public School,Giblett Ave,THORNLEIGH,2120.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.7242,151.072,POINT (151.072 -33.7242),286
NSW,Bankstown,Bankstown Public School,Restwell St,BANKSTOWN,2200.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9209,151.034,POINT (151.034 -33.9209),295
NSW,Bankstown Central,Bankstown Masonic Centre,21 Restwell St,BANKSTOWN,2200.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9195,151.035,POINT (151.035 -33.9195),297
NSW,Bankstown North,Bankstown North Public School,322 Hume Hwy,BANKSTOWN,2200.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.906,151.034,POINT (151.034 -33.906),299
NSW,Bankstown South,Bankstown South Infants School,14 Stacey St South,BANKSTOWN,2200.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9306,151.03799999999995,POINT (151.038 -33.9306),2658
NSW,Bankstown West,Bankstown West Public School,Dutton St,BANKSTOWN,2200.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9164,151.02,POINT (151.02 -33.9164),300
NSW,Bass Hill,Public School,Horton St,BASS HILL,2197.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.9047,151.006,POINT (151.006 -33.9047),301
NSW,Bass Hill Central,Chester Hill Scout Hall,Baden Ave,BASS HILL,2197.0,A,google geocode,GEOMETRIC_CENTER,-33.894625,150.9965,POINT (150.9965 -33.894625),302
NSW,Bass Hill West,Bass High School,Arundle Rd,BASS HILL,2197.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8996,150.99,POINT (150.99 -33.8996),302
NSW,Birrong,Birrong Public School,132 Auburn Rd,BIRRONG,2143.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8958,151.02,POINT (151.02 -33.8958),305
NSW,Chester Hill,Chester Hill Senior Citizens Hall,Chester Hill Rd,CHESTER HILL,2162.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.8845,150.999,POINT (150.999 -33.8845),308
NSW,Chester Hill North,Chester Hill High School,Miller Rd,CHESTER HILL,2162.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8737,150.996,POINT (150.996 -33.8737),310
NSW,Chullora,Greenacre Baptist Church,40 Shellcote Rd,CHULLORA,2190.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.8943,151.05700000000004,POINT (151.057 -33.8943),2669
NSW,Condell Park,Condell Park Public School,Augusta St,CONDELL PARK,2200.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9255,151.013,POINT (151.013 -33.9255),311
NSW,Condell Park North,St Clements Anglican Church,193 Edgar St,CONDELL PARK,2200.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.9227,151.013,POINT (151.013 -33.9227),312
NSW,Condell Park South,Bankstown Senior College,Eldridge Rd,BANKSTOWN,2200.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9292,151.024,POINT (151.024 -33.9292),313
NSW,Georges Hall,Georges Hall Public School,Pennington Ave,GEORGES HALL,2198.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9131,150.993,POINT (150.993 -33.9131),316
NSW,Gosling Park,Bankstown S.E.S. Gosling Park,Chiswick Rd,GREENACRE,2190.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.905,151.056,POINT (151.056 -33.905),2677
NSW,Greenacre,Greenacre YMCA Roberts Park,Waterloo Rd,GREENACRE,2190.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9122,151.05700000000004,POINT (151.057 -33.9122),2676
NSW,Greenacre West,Holy Savior Melkite Catholic School,80 Waterloo Road,GREENACRE,2190.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.9069,151.049,POINT (151.049 -33.9069),2679
NSW,Mount Lewis,Mount Lewis Infants School,Noble Ave,MOUNT LEWIS,2190.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9158,151.05,POINT (151.05 -33.9158),2691
NSW,Parry Park,Wiley Park Scout Hall,33 Koala Rd,WILEY PARK,2195.0,F,google geocode,ROOFTOP,-33.9161467,151.06498330000002,POINT (151.0649833 -33.9161467),2702
NSW,Punchbowl Central,Punchbowl Boys High School,Kelly St,PUNCHBOWL,2196.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-33.9235,151.05200000000005,POINT (151.052 -33.9235),2694
NSW,St Pauls,St Pauls Church Bankstown,459 Chapel Rd,BANKSTOWN,2200.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-33.9133,151.035,POINT (151.035 -33.9133),298
